review_id,user_id,product_id,rating,review_text,review_date
1877,98138,4631,5,Exceeded expectations!,2025-07-12 16:41:25.566270
1878,52409,5760,3,It's okay.,2024-12-24 16:41:25.566270
1879,98101,10,5,Loved it.,2025-01-25 16:41:25.566270
1880,58236,7474,5,Loved it.,2024-03-24 16:41:25.566270
1881,95437,1068,5,Exceeded expectations!,2024-10-03 16:41:25.566270
1882,51952,1646,5,Great product!,2024-06-03 16:41:25.566270
1883,283,8014,5,Highly recommend,2025-12-12 00:00:00.000000
1884,12430,9178,5,Loved it.,2023-11-04 16:41:25.566270
1885,4757,2956,4,Loved it.,2026-01-28 16:41:25.566270
1886,15831,2826,5,Loved it.,2024-08-21 16:41:25.566270
1887,5202,8768,3,Average.,2025-01-28 16:41:25.566270
1888,27796,4121,4,Good quality.,2025-07-30 16:41:25.566270
1889,58707,3504,5,Loved it.,2025-02-14 16:41:25.566270
1890,18768,264,5,Loved it.,2024-01-18 00:00:00.000000
1891,70138,417,2,Waste of money.,2024-12-12 00:00:00.000000
1892,82300,4856,5,Exceeded expectations!,2025-12-22 16:41:25.566270
1893,4092,2414,3,Could be better.,2024-11-13 16:41:25.566270
1894,91808,6575,5,Good quality.,2024-09-09 16:41:25.566270
1895,81814,9061,5,Loved it.,2025-04-11 16:41:25.566270
1896,89091,5451,4,Good quality.,2025-12-13 00:00:00.000000
1897,43731,4013,5,Great product!,2024-12-19 00:00:00.000000
1898,56820,7594,5,Exceeded expectations!,2025-12-23 00:00:00.000000
1899,949,1551,3,It's okay.,2025-03-08 16:41:25.566270
1900,20078,4405,5,Loved it.,2023-12-27 16:41:25.566270
1901,20182,5327,4,Good quality.,2023-11-23 00:00:00.000000
1902,33977,1348,4,Good quality.,2024-12-21 00:00:00.000000
1903,96158,4150,5,Great product!,2025-10-07 16:41:25.566270
1904,66133,4414,5,Highly recommend,2025-12-25 00:00:00.000000
1905,75072,9577,3,Decent for the price.,2026-05-12 16:41:25.566270
1906,40107,9475,5,Great product!,2026-02-13 16:41:25.566270
1907,57198,5618,4,Highly recommend,2025-10-22 16:41:25.566270
1908,47907,3078,5,Loved it.,2025-04-27 16:41:25.566270
1909,82782,4767,3,Nothing special.,2025-05-05 16:41:25.566270
1910,93488,5384,4,Highly recommend,2024-01-12 16:41:25.566270
1911,15046,9139,3,Could be better.,2025-12-20 00:00:00.000000
1912,9141,9362,4,Good quality.,2025-08-22 16:41:25.566270
1913,12874,4090,4,Exceeded expectations!,2023-11-30 16:41:25.566270
1914,5702,2265,3,Nothing special.,2024-05-23 16:41:25.566270
1915,75352,6137,3,Could be better.,2025-07-25 16:41:25.566270
1916,27856,6465,5,Highly recommend,2024-03-25 16:41:25.566270
1917,68814,3204,4,Exceeded expectations!,2025-11-27 16:41:25.566270
1918,55543,463,5,Exceeded expectations!,2023-07-25 16:41:25.566270
1919,73193,9183,5,Exceeded expectations!,2023-11-28 16:41:25.566270
1920,75404,9416,1,Terrible experience.,2024-10-21 16:41:25.566270
1921,3449,8123,5,Exceeded expectations!,2025-11-03 16:41:25.566270
1922,28984,2368,5,Highly recommend,2023-09-27 16:41:25.566270
1923,99322,959,4,Highly recommend,2026-05-18 16:41:25.566270
1924,92469,3561,3,Decent for the price.,2024-06-01 16:41:25.566270
1925,11844,8622,5,Great product!,2025-12-02 00:00:00.000000
1926,36738,1888,5,Highly recommend,2024-02-23 16:41:25.566270
1927,18350,2746,4,Highly recommend,2026-01-16 16:41:25.566270
1928,80458,7790,5,Good quality.,2024-12-10 00:00:00.000000
1929,47380,4909,3,Could be better.,2023-07-23 16:41:25.566270
1930,76859,2664,3,Could be better.,2024-04-25 16:41:25.566270
1931,6981,9631,3,Nothing special.,2024-03-24 16:41:25.566270
1932,69417,4443,4,Exceeded expectations!,2026-03-29 16:41:25.566270
1933,9511,7227,4,Good quality.,2025-07-25 16:41:25.566270
1934,84466,4006,5,Good quality.,2023-07-24 16:41:25.566270
1935,46916,3521,4,Exceeded expectations!,2026-02-09 16:41:25.566270
1936,73403,3914,2,Waste of money.,2024-08-24 16:41:25.566270
1937,13627,4233,5,Loved it.,2023-11-29 16:41:25.566270
1938,90711,478,4,Highly recommend,2023-12-31 16:41:25.566270
1939,12884,3348,2,Waste of money.,2023-05-20 16:41:25.566270
1940,24353,7759,5,Loved it.,2025-01-22 16:41:25.566270
1941,37152,6533,4,Highly recommend,2025-05-05 16:41:25.566270
1942,69411,4405,5,Loved it.,2024-07-25 16:41:25.566270
1943,56115,3078,5,Great product!,2024-08-01 16:41:25.566270
1944,14451,3235,5,Good quality.,2024-11-08 00:00:00.000000
1945,51030,240,3,Nothing special.,2025-12-30 00:00:00.000000
1946,19247,2177,1,Poor quality.,2023-06-03 16:41:25.566270
1947,67965,2543,3,It's okay.,2023-12-22 16:41:25.566270
1948,38390,2809,4,Great product!,2024-09-05 16:41:25.566270
1949,13996,7789,5,Great product!,2025-06-13 16:41:25.566270
1950,52093,1442,5,Highly recommend,2025-01-17 00:00:00.000000
1951,92624,2903,3,Average.,2026-04-08 16:41:25.566270
1952,25978,8413,3,Could be better.,2026-01-07 16:41:25.566270
1953,50447,4106,5,Great product!,2024-03-03 16:41:25.566270
1954,3897,4083,3,Average.,2023-09-30 16:41:25.566270
1955,87858,4994,4,Exceeded expectations!,2024-01-07 16:41:25.566270
1956,61970,3998,5,Exceeded expectations!,2023-06-11 16:41:25.566270
1957,54282,1142,3,Could be better.,2026-04-13 16:41:25.566270
1958,66846,4327,3,Decent for the price.,2023-05-16 16:41:25.566270
1959,32149,6640,5,Exceeded expectations!,2025-03-04 16:41:25.566270
1960,6280,9318,5,Loved it.,2025-04-10 16:41:25.566270
1961,89169,6494,3,Nothing special.,2025-10-21 16:41:25.566270
1962,86743,523,5,Good quality.,2023-08-01 16:41:25.566270
1963,54270,10000,3,It's okay.,2024-09-29 16:41:25.566270
1964,68450,7841,2,Terrible experience.,2025-05-12 16:41:25.566270
1965,26556,204,4,Exceeded expectations!,2025-08-11 16:41:25.566270
1966,50218,8538,3,Decent for the price.,2023-11-18 16:41:25.566270
1967,16002,2560,5,Highly recommend,2024-09-11 16:41:25.566270
1968,23319,4925,3,It's okay.,2025-01-28 16:41:25.566270
1969,91621,5694,4,Great product!,2024-06-04 16:41:25.566270
1970,45151,81,3,Could be better.,2025-03-08 16:41:25.566270
1971,95811,5595,3,Nothing special.,2023-05-19 16:41:25.566270
1972,29820,7804,5,Highly recommend,2024-06-13 16:41:25.566270
1973,77989,3939,4,Loved it.,2025-07-23 16:41:25.566270
1974,61175,5386,1,Broke quickly.,2023-08-09 16:41:25.566270
1975,14952,9404,4,Loved it.,2024-11-22 16:41:25.566270
1976,31772,3062,5,Loved it.,2026-11-29 00:00:00.000000
1977,89858,2105,3,Could be better.,2026-04-24 16:41:25.566270
1978,71669,450,1,Poor quality.,2025-10-20 16:41:25.566270
1979,1178,1165,3,Nothing special.,2023-12-01 16:41:25.566270
1980,39544,5400,5,Highly recommend,2025-03-11 16:41:25.566270
1981,35596,6265,5,Exceeded expectations!,2024-12-06 00:00:00.000000
1982,63236,7492,5,Highly recommend,2025-01-23 16:41:25.566270
1983,5788,6325,5,Exceeded expectations!,2024-02-16 16:41:25.566270
1984,58241,6793,5,Good quality.,2025-10-19 16:41:25.566270
1985,27931,3601,5,Exceeded expectations!,2024-01-22 16:41:25.566270
1986,28471,5479,5,Great product!,2026-03-16 16:41:25.566270
1987,54247,5103,5,Great product!,2026-01-24 16:41:25.566270
1988,3080,4854,3,Average.,2024-03-06 16:41:25.566270
1989,94442,139,4,Highly recommend,2024-09-07 16:41:25.566270
1990,76301,9498,1,Waste of money.,2023-11-27 00:00:00.000000
1991,63157,7941,5,Good quality.,2024-06-18 16:41:25.566270
1992,90369,8137,3,Decent for the price.,2025-12-28 16:41:25.566270
1993,12598,8361,2,Poor quality.,2024-12-02 16:41:25.566270
1994,72486,3196,3,Nothing special.,2024-11-19 16:41:25.566270
1995,2461,4806,4,Great product!,2024-04-05 16:41:25.566270
1996,11166,1363,5,Great product!,2024-12-06 16:41:25.566270
1997,53746,8518,5,Loved it.,2025-12-17 00:00:00.000000
1998,80818,6320,5,Exceeded expectations!,2024-02-28 16:41:25.566270
1999,47190,1571,3,Nothing special.,2025-12-25 00:00:00.000000
2000,25486,9817,5,Highly recommend,2023-05-29 16:41:25.566270
2001,78552,8403,4,Good quality.,2024-10-06 16:41:25.566270
2002,54560,7616,4,Highly recommend,2023-10-15 16:41:25.566270
2003,73899,3877,5,Exceeded expectations!,2024-05-19 16:41:25.566270
2004,44195,4193,4,Exceeded expectations!,2023-12-14 00:00:00.000000
2005,20131,7399,3,Nothing special.,2024-10-21 16:41:25.566270
2006,73216,5016,5,Great product!,2025-10-06 16:41:25.566270
2007,29457,5163,3,Average.,2024-05-11 16:41:25.566270
2008,98026,1897,4,Highly recommend,2025-05-06 16:41:25.566270
2009,28163,6242,2,Poor quality.,2025-04-12 16:41:25.566270
2010,7371,7206,3,Average.,2026-01-17 00:00:00.000000
2011,88243,7402,3,Could be better.,2023-06-29 16:41:25.566270
2012,42466,4842,5,Good quality.,2024-08-05 16:41:25.566270
2013,62885,5008,5,Good quality.,2023-10-26 16:41:25.566270
2014,67580,5227,4,Great product!,2025-12-28 16:41:25.566270
2015,49250,4719,2,Broke quickly.,2024-12-12 16:41:25.566270
2016,77165,3034,3,It's okay.,2025-05-02 16:41:25.566270
2017,80922,1186,5,Exceeded expectations!,2025-05-13 16:41:25.566270
2018,83566,9821,5,Loved it.,2025-12-10 16:41:25.566270
2019,58354,3189,4,Good quality.,2025-10-26 16:41:25.566270
2020,24338,7126,5,Great product!,2024-05-11 16:41:25.566270
2021,64117,3877,4,Great product!,2025-12-24 16:41:25.566270
2022,82250,4833,3,Average.,2025-01-08 16:41:25.566270
2023,79886,8346,4,Highly recommend,2024-05-11 16:41:25.566270
2024,49738,3108,5,Good quality.,2023-12-22 00:00:00.000000
2025,15740,1737,5,Highly recommend,2024-07-23 16:41:25.566270
2026,38295,3520,5,Good quality.,2024-10-06 16:41:25.566270
2027,36500,4453,5,Loved it.,2025-02-02 16:41:25.566270
2028,53011,9673,4,Good quality.,2025-08-28 16:41:25.566270
2029,90369,233,5,Exceeded expectations!,2023-08-30 16:41:25.566270
2030,34701,6160,4,Good quality.,2025-01-30 16:41:25.566270
2031,98820,8792,2,Poor quality.,2026-03-18 16:41:25.566270
2032,66818,3064,3,It's okay.,2025-12-22 00:00:00.000000
2033,48279,8987,5,Exceeded expectations!,2024-04-26 16:41:25.566270
2034,94565,6309,5,Highly recommend,2024-05-01 16:41:25.566270
2035,38783,7231,5,Highly recommend,2025-10-04 16:41:25.566270
2036,70323,7198,5,Loved it.,2024-04-29 16:41:25.566270
2037,19951,2368,5,Highly recommend,2025-03-25 16:41:25.566270
2038,74703,7234,4,Great product!,2025-11-21 16:41:25.566270
2039,3791,8074,3,Average.,2025-12-05 00:00:00.000000
2040,1854,9673,3,Nothing special.,2026-03-21 16:41:25.566270
2041,66532,3968,4,Good quality.,2025-12-31 16:41:25.566270
2042,83460,7607,5,Good quality.,2024-08-18 16:41:25.566270
2043,44264,6151,5,Highly recommend,2024-01-19 16:41:25.566270
2044,41774,2031,5,Highly recommend,2025-07-20 16:41:25.566270
2045,58214,799,5,Great product!,2025-02-16 16:41:25.566270
2046,83643,5153,3,Decent for the price.,2023-11-24 16:41:25.566270
2047,39671,4500,5,Exceeded expectations!,2024-11-25 16:41:25.566270
2048,84625,9910,2,Poor quality.,2025-11-20 16:41:25.566270
2049,53849,5578,3,Average.,2026-12-02 00:00:00.000000
2050,38153,9140,5,Good quality.,2025-11-27 16:41:25.566270
2051,70466,427,4,Exceeded expectations!,2024-09-11 16:41:25.566270
2052,46057,1719,4,Highly recommend,2025-11-17 00:00:00.000000
2053,64283,627,5,Good quality.,2024-04-25 16:41:25.566270
2054,64098,9002,3,It's okay.,2025-12-11 00:00:00.000000
2055,56600,3586,2,Waste of money.,2025-12-27 00:00:00.000000
2056,81308,8868,4,Highly recommend,2024-12-14 16:41:25.566270
2057,40577,6699,3,Nothing special.,2025-10-09 16:41:25.566270
2058,697,7524,4,Highly recommend,2025-02-01 16:41:25.566270
2059,68301,389,5,Loved it.,2024-08-08 16:41:25.566270
2060,7757,5220,3,Nothing special.,2024-11-10 16:41:25.566270
2061,84501,9508,5,Loved it.,2026-01-02 16:41:25.566270
2062,39319,940,4,Loved it.,2025-09-27 16:41:25.566270
2063,51332,9403,4,Great product!,2025-11-14 16:41:25.566270
2064,88861,3262,3,Average.,2025-01-02 00:00:00.000000
2065,46903,9441,5,Highly recommend,2024-01-05 16:41:25.566270
2066,67677,8249,5,Great product!,2023-05-15 16:41:25.566270
2067,56441,7124,3,Could be better.,2026-04-29 16:41:25.566270
2068,89597,4821,5,Loved it.,2024-04-26 16:41:25.566270
2069,33387,4755,3,Could be better.,2023-07-07 16:41:25.566270
2070,91443,4058,5,Loved it.,2025-07-19 16:41:25.566270
2071,94042,4661,4,Exceeded expectations!,2025-01-08 00:00:00.000000
2072,8965,3033,5,Great product!,2025-08-30 16:41:25.566270
2073,3431,8618,5,Good quality.,2025-09-28 16:41:25.566270
2074,87554,5970,3,Average.,2024-07-14 16:41:25.566270
2075,34845,1638,4,Loved it.,2026-01-08 00:00:00.000000
2076,6900,2340,5,Exceeded expectations!,2024-01-04 00:00:00.000000
2077,47021,7019,4,Exceeded expectations!,2025-07-17 16:41:25.566270
2078,49612,8658,3,Nothing special.,2024-12-16 00:00:00.000000
2079,47763,3825,4,Loved it.,2023-09-20 16:41:25.566270
2080,12471,4462,4,Highly recommend,2024-05-05 16:41:25.566270
2081,62829,9071,5,Good quality.,2024-09-20 16:41:25.566270
2082,56371,1038,4,Exceeded expectations!,2023-12-23 00:00:00.000000
2083,97748,6867,3,It's okay.,2024-12-23 16:41:25.566270
2084,44408,2638,5,Exceeded expectations!,2024-11-09 16:41:25.566270
2085,5959,8966,4,Good quality.,2026-01-31 16:41:25.566270
2086,60312,5768,5,Highly recommend,2025-08-29 16:41:25.566270
2087,80648,1629,5,Good quality.,2024-08-20 16:41:25.566270
2088,89094,8914,3,Nothing special.,2024-02-05 16:41:25.566270
2089,78931,9443,4,Highly recommend,2024-12-03 16:41:25.566270
2090,75404,8698,4,Loved it.,2024-05-03 16:41:25.566270
2091,65278,5688,4,Good quality.,2025-12-20 00:00:00.000000
2092,63549,2746,3,Could be better.,2024-09-08 16:41:25.566270
2093,34242,6481,4,Good quality.,2024-04-27 16:41:25.566270
2094,83056,6157,1,Waste of money.,2024-01-10 16:41:25.566270
2095,40026,4858,4,Good quality.,2024-10-31 16:41:25.566270
2096,22302,7134,5,Exceeded expectations!,2024-10-30 16:41:25.566270
2097,13226,4473,5,Good quality.,2023-07-20 16:41:25.566270
2098,48976,5044,3,Nothing special.,2023-12-16 16:41:25.566270
2099,70370,3618,4,Highly recommend,2024-03-21 16:41:25.566270
2100,50543,6902,3,It's okay.,2025-01-09 16:41:25.566270
2101,62961,2901,4,Great product!,2025-01-14 00:00:00.000000
2102,41983,9367,3,Nothing special.,2024-11-29 00:00:00.000000
2103,75404,6405,4,Great product!,2023-07-27 16:41:25.566270
2104,85661,9112,5,Highly recommend,2024-08-16 16:41:25.566270
2105,95041,3666,4,Great product!,2026-03-09 16:41:25.566270
2106,46364,6613,3,Nothing special.,2027-01-05 00:00:00.000000
2107,91295,1444,4,Good quality.,2024-01-14 16:41:25.566270
2108,75142,4858,5,Good quality.,2024-07-23 16:41:25.566270
2109,32323,4278,5,Good quality.,2025-08-06 16:41:25.566270
2110,35853,5955,5,Great product!,2025-07-18 16:41:25.566270
2111,21980,1501,4,Exceeded expectations!,2026-04-09 16:41:25.566270
2112,50189,5144,2,Broke quickly.,2025-12-01 16:41:25.566270
2113,48983,1510,4,Great product!,2025-07-15 16:41:25.566270
2114,62156,238,5,Highly recommend,2025-12-30 00:00:00.000000
2115,16842,9866,4,Great product!,2024-12-01 00:00:00.000000
2116,37190,2103,4,Highly recommend,2023-11-25 16:41:25.566270
2117,26395,5392,3,Average.,2024-07-31 16:41:25.566270
2118,24956,7799,3,Nothing special.,2025-12-01 00:00:00.000000
2119,11278,3508,5,Highly recommend,2023-09-24 16:41:25.566270
2120,97203,8898,5,Great product!,2023-08-30 16:41:25.566270
2121,23575,7944,5,Highly recommend,2025-01-18 16:41:25.566270
2122,63309,6856,4,Loved it.,2024-01-04 00:00:00.000000
2123,87684,6379,2,Waste of money.,2023-11-17 16:41:25.566270
2124,66126,1835,2,Broke quickly.,2024-11-17 00:00:00.000000
2125,36296,9089,5,Highly recommend,2024-10-26 16:41:25.566270
2126,74456,1214,3,Nothing special.,2025-04-12 16:41:25.566270
2127,20730,9793,3,Could be better.,2024-09-16 16:41:25.566270
2128,44452,9676,4,Good quality.,2026-04-24 16:41:25.566270
2129,48064,9095,3,Average.,2026-11-13 00:00:00.000000
2130,16283,3027,4,Exceeded expectations!,2024-10-16 16:41:25.566270
2131,22469,4277,5,Exceeded expectations!,2023-10-03 16:41:25.566270
2132,34262,9864,3,It's okay.,2024-07-24 16:41:25.566270
2133,94636,4369,4,Highly recommend,2023-07-25 16:41:25.566270
2134,58685,737,2,Broke quickly.,2025-09-04 16:41:25.566270
2135,97020,2430,2,Broke quickly.,2025-12-06 00:00:00.000000
2136,51997,4951,4,Loved it.,2023-09-27 16:41:25.566270
2137,24419,5955,4,Great product!,2026-01-22 16:41:25.566270
2138,19260,6649,5,Loved it.,2025-07-02 16:41:25.566270
2139,34638,7486,2,Do not buy.,2025-12-07 00:00:00.000000
2140,33177,9469,4,Great product!,2024-01-08 16:41:25.566270
2141,35967,3687,4,Exceeded expectations!,2025-03-22 16:41:25.566270
2142,71797,9571,3,It's okay.,2025-08-04 16:41:25.566270
2143,78185,1629,3,It's okay.,2023-06-27 16:41:25.566270
2144,66699,2338,3,Could be better.,2025-04-05 16:41:25.566270
2145,89248,174,4,Exceeded expectations!,2023-12-31 16:41:25.566270
2146,20821,6519,4,Highly recommend,2025-03-22 16:41:25.566270
2147,75404,6755,5,Exceeded expectations!,2024-02-04 16:41:25.566270
2148,51431,5032,2,Poor quality.,2024-12-14 00:00:00.000000
2149,56116,3898,4,Great product!,2023-09-24 16:41:25.566270
2150,31088,7062,3,Average.,2026-11-06 00:00:00.000000
2151,54397,3568,2,Poor quality.,2026-02-24 16:41:25.566270
2152,28392,1463,3,Decent for the price.,2025-07-15 16:41:25.566270
2153,7753,6655,4,Good quality.,2024-11-01 16:41:25.566270
2154,51146,3821,3,It's okay.,2025-06-02 16:41:25.566270
2155,14511,7324,4,Exceeded expectations!,2024-12-10 16:41:25.566270
2156,14875,1308,2,Waste of money.,2025-10-17 16:41:25.566270
2157,64408,8223,2,Broke quickly.,2024-09-02 16:41:25.566270
2158,98963,4937,5,Loved it.,2023-11-01 16:41:25.566270
2159,16867,7220,4,Great product!,2025-09-27 16:41:25.566270
2160,81126,4810,5,Good quality.,2026-01-21 16:41:25.566270
2161,38907,2018,5,Exceeded expectations!,2025-12-04 00:00:00.000000
2162,80502,9117,5,Highly recommend,2025-12-20 00:00:00.000000
2163,35584,4069,4,Highly recommend,2024-07-02 16:41:25.566270
2164,12990,3971,5,Exceeded expectations!,2026-01-25 16:41:25.566270
2165,61561,5674,5,Good quality.,2025-12-19 00:00:00.000000
2166,66606,1158,2,Broke quickly.,2026-01-20 00:00:00.000000
2167,95184,2070,5,Loved it.,2024-01-03 00:00:00.000000
2168,70647,634,5,Highly recommend,2023-07-16 16:41:25.566270
2169,49360,2279,4,Loved it.,2024-06-28 16:41:25.566270
2170,15364,9110,4,Good quality.,2024-07-21 16:41:25.566270
2171,86211,2793,3,It's okay.,2023-09-07 16:41:25.566270
2172,4674,523,5,Loved it.,2024-12-31 00:00:00.000000
2173,98842,4320,2,Terrible experience.,2025-11-24 00:00:00.000000
2174,5002,7573,5,Great product!,2025-12-16 00:00:00.000000
2175,90099,6655,5,Loved it.,2025-11-30 16:41:25.566270
2176,61512,1365,5,Good quality.,2024-02-17 16:41:25.566270
2177,72424,1177,4,Good quality.,2025-09-16 16:41:25.566270
2178,23239,6290,5,Exceeded expectations!,2023-11-22 00:00:00.000000
2179,38123,6374,3,It's okay.,2025-12-16 00:00:00.000000
2180,6180,8184,3,It's okay.,2023-07-26 16:41:25.566270
2181,80283,9956,4,Loved it.,2023-12-11 16:41:25.566270
2182,98723,8107,5,Great product!,2025-07-09 16:41:25.566270
2183,56099,343,3,It's okay.,2025-11-17 16:41:25.566270
2184,74679,1594,4,Highly recommend,2025-01-24 16:41:25.566270
2185,41742,819,4,Highly recommend,2026-12-24 00:00:00.000000
2186,23692,1165,3,Nothing special.,2023-10-15 16:41:25.566270
2187,15823,6089,4,Good quality.,2026-04-12 16:41:25.566270
2188,7881,70,5,Exceeded expectations!,2025-12-31 00:00:00.000000
2189,10949,8798,5,Good quality.,2025-09-06 16:41:25.566270
2190,85661,1813,4,Loved it.,2024-12-08 16:41:25.566270
2191,47262,118,4,Good quality.,2024-12-09 00:00:00.000000
2192,32904,4074,5,Good quality.,2025-02-17 16:41:25.566270
2193,71985,6235,4,Loved it.,2024-01-31 16:41:25.566270
2194,71378,4066,4,Exceeded expectations!,2023-08-01 16:41:25.566270
2195,36714,8606,3,Nothing special.,2025-09-30 16:41:25.566270
2196,16712,4524,3,Decent for the price.,2025-01-16 16:41:25.566270
2197,80089,1419,2,Do not buy.,2025-01-11 00:00:00.000000
2198,49246,2070,4,Exceeded expectations!,2023-12-13 16:41:25.566270
2199,79847,1835,4,Great product!,2025-07-28 16:41:25.566270
2200,74991,2778,5,Great product!,2025-10-05 16:41:25.566270
2201,70429,2647,5,Highly recommend,2023-12-30 00:00:00.000000
2202,20124,7617,4,Exceeded expectations!,2026-04-11 16:41:25.566270
2203,71770,6553,3,Nothing special.,2025-06-26 16:41:25.566270
2204,55275,247,4,Good quality.,2025-07-29 16:41:25.566270
2205,80612,3353,5,Highly recommend,2024-05-19 16:41:25.566270
2206,76223,2928,4,Highly recommend,2024-07-23 16:41:25.566270
2207,92772,5209,5,Good quality.,2023-09-10 16:41:25.566270
2208,63413,2952,5,Great product!,2026-01-28 16:41:25.566270
2209,91987,1987,3,Could be better.,2024-06-01 16:41:25.566270
2210,51582,7894,5,Loved it.,2025-04-01 16:41:25.566270
2211,20766,2192,4,Highly recommend,2025-04-22 16:41:25.566270
2212,12697,4710,4,Great product!,2024-12-24 16:41:25.566270
2213,88248,8606,4,Loved it.,2025-05-29 16:41:25.566270
2214,73330,4310,4,Good quality.,2026-02-17 16:41:25.566270
2215,52355,7868,3,Decent for the price.,2026-04-24 16:41:25.566270
2216,15266,7709,2,Poor quality.,2025-05-21 16:41:25.566270
2217,90756,1317,5,Loved it.,2024-12-04 16:41:25.566270
2218,46798,7718,4,Exceeded expectations!,2025-07-19 16:41:25.566270
2219,22912,9464,5,Exceeded expectations!,2025-07-06 16:41:25.566270
2220,24682,444,5,Highly recommend,2025-04-08 16:41:25.566270
2221,35206,9564,2,Poor quality.,2024-04-08 16:41:25.566270
2222,81263,8470,3,Could be better.,2025-05-15 16:41:25.566270
2223,70916,4372,5,Good quality.,2026-01-03 16:41:25.566270
2224,92934,7268,5,Good quality.,2024-04-02 16:41:25.566270
2225,21934,8047,3,Could be better.,2025-08-25 16:41:25.566270
2226,16128,8155,5,Exceeded expectations!,2025-02-09 16:41:25.566270
2227,56665,7273,3,Could be better.,2024-06-16 16:41:25.566270
2228,13711,3046,3,Nothing special.,2024-07-11 16:41:25.566270
2229,34890,7080,3,Decent for the price.,2026-01-06 16:41:25.566270
2230,82167,4885,5,Exceeded expectations!,2025-05-16 16:41:25.566270
2231,36245,7486,1,Waste of money.,2025-06-16 16:41:25.566270
2232,71583,6457,4,Good quality.,2024-04-08 16:41:25.566270
2233,52617,5555,2,Do not buy.,2024-11-14 00:00:00.000000
2234,78689,4074,5,Highly recommend,2025-07-17 16:41:25.566270
2235,15845,9384,5,Loved it.,2025-06-27 16:41:25.566270
2236,41125,7741,3,Could be better.,2025-11-25 16:41:25.566270
2237,65241,8542,5,Great product!,2025-12-06 16:41:25.566270
2238,73243,9767,5,Highly recommend,2025-10-20 16:41:25.566270
2239,8044,8472,4,Highly recommend,2023-08-13 16:41:25.566270
2240,45765,5378,4,Loved it.,2025-02-25 16:41:25.566270
2241,83075,8111,5,Highly recommend,2023-09-19 16:41:25.566270
2242,11741,5327,4,Loved it.,2026-12-11 00:00:00.000000
2243,79879,6087,5,Great product!,2024-02-15 16:41:25.566270
2244,47822,8209,2,Terrible experience.,2025-01-01 00:00:00.000000
2245,99269,3852,5,Great product!,2025-04-08 16:41:25.566270
2246,27100,3772,4,Exceeded expectations!,2025-01-13 16:41:25.566270
2247,95184,6404,5,Highly recommend,2023-05-22 16:41:25.566270
2248,19274,9039,2,Poor quality.,2023-11-08 16:41:25.566270
2249,74979,3017,5,Great product!,2024-09-14 16:41:25.566270
2250,88364,5883,3,Nothing special.,2026-04-27 16:41:25.566270
2251,11548,8589,5,Exceeded expectations!,2024-06-06 16:41:25.566270
2252,24418,7049,4,Great product!,2023-12-05 00:00:00.000000
2253,47083,6570,4,Exceeded expectations!,2024-08-27 16:41:25.566270
2254,77885,8185,5,Good quality.,2023-12-25 00:00:00.000000
2255,59948,8966,5,Good quality.,2024-12-29 00:00:00.000000
2256,17364,6536,5,Great product!,2025-12-31 00:00:00.000000
2257,13955,5690,5,Great product!,2023-11-06 16:41:25.566270
2258,89972,9396,3,Could be better.,2025-09-02 16:41:25.566270
2259,48623,7839,4,Great product!,2025-03-12 16:41:25.566270
2260,73679,3679,5,Great product!,2024-12-20 00:00:00.000000
2261,37912,2718,5,Loved it.,2024-08-19 16:41:25.566270
2262,44938,180,5,Loved it.,2023-07-18 16:41:25.566270
2263,27402,2463,5,Good quality.,2024-07-31 16:41:25.566270
2264,32143,554,5,Loved it.,2024-07-18 16:41:25.566270
2265,72209,8547,2,Broke quickly.,2025-01-04 16:41:25.566270
2266,5031,1551,1,Broke quickly.,2025-11-28 16:41:25.566270
2267,21101,6461,3,It's okay.,2023-11-12 16:41:25.566270
2268,35584,7231,4,Great product!,2023-12-29 16:41:25.566270
2269,94389,4984,3,Nothing special.,2024-06-01 16:41:25.566270
2270,26351,3702,4,Exceeded expectations!,2023-07-05 16:41:25.566270
2271,43699,6737,5,Exceeded expectations!,2026-02-14 16:41:25.566270
2272,48713,9864,3,Decent for the price.,2024-06-15 16:41:25.566270
2273,2261,7553,1,Terrible experience.,2024-11-17 00:00:00.000000
2274,94022,3181,3,Nothing special.,2024-05-08 16:41:25.566270
2275,68290,146,3,Decent for the price.,2024-11-28 16:41:25.566270
2276,80973,5567,5,Loved it.,2023-11-13 16:41:25.566270
2277,70274,7801,4,Highly recommend,2023-07-16 16:41:25.566270
2278,54751,6138,3,It's okay.,2023-12-04 00:00:00.000000
2279,6791,429,2,Broke quickly.,2023-05-17 16:41:25.566270
2280,37763,9166,5,Loved it.,2025-09-24 16:41:25.566270
2281,63355,7053,5,Good quality.,2024-03-19 16:41:25.566270
2282,32454,5732,4,Good quality.,2025-11-04 16:41:25.566270
2283,3072,4453,5,Highly recommend,2024-01-06 00:00:00.000000
2284,11416,4405,5,Loved it.,2024-12-19 16:41:25.566270
2285,44545,4780,4,Highly recommend,2025-07-28 16:41:25.566270
2286,68630,1230,5,Loved it.,2024-02-18 16:41:25.566270
2287,39210,3255,5,Great product!,2024-12-11 00:00:00.000000
2288,83708,1897,4,Highly recommend,2025-12-01 16:41:25.566270
2289,15490,6137,3,Average.,2026-04-23 16:41:25.566270
2290,76657,3462,2,Do not buy.,2025-07-31 16:41:25.566270
2291,35364,325,3,Average.,2024-06-17 16:41:25.566270
